[2019-04-26 06:42:17] RabbitPrint.WARNING:  | | | daftar_pesanan.php -> membuka halaman [] []
[2019-04-26 22:54:28] RabbitPrint.WARNING:  | | | data_pelanggan.php -> sel_pelanggan : SELECT * FROM pelanggan [] []
[2019-04-26 22:54:28] RabbitPrint.WARNING:  | | | data_pelanggan.php -> jml. pelanggan : 1 [] []
[2019-04-26 22:54:28] RabbitPrint.WARNING:  | | | lihat_pesanan.php -> load [] []
[2019-04-26 22:54:28] RabbitPrint.WARNING:  | | | lihat_pesanan.php -> sel_psn : SELECT * FROM pesanan WHERE pesanan_no_pesanan = 'PSN-170419-001' [] []
[2019-04-26 22:54:28] RabbitPrint.WARNING:  | | | lihat_pesanan.php -> sel_plg : SELECT pelanggan_nama FROM pelanggan WHERE pelanggan_id = 7 [] []
[2019-04-26 22:54:28] RabbitPrint.WARNING:  | | | lihat_pesanan.php -> sel_detailpsn : SELECT * FROM detail_pesanan WHERE detail_pesanan_no_pesanan = 'PSN-170419-001' [] []
[2019-04-26 22:57:59] RabbitPrint.WARNING:  | | | data_pelanggan.php -> sel_pelanggan : SELECT * FROM pelanggan [] []
[2019-04-26 22:57:59] RabbitPrint.WARNING:  | | | data_pelanggan.php -> jml. pelanggan : 1 [] []
[2019-04-26 22:57:59] RabbitPrint.WARNING:  | | | lihat_pesanan.php -> load [] []
[2019-04-26 22:57:59] RabbitPrint.WARNING:  | | | lihat_pesanan.php -> sel_psn : SELECT * FROM pesanan WHERE pesanan_no_pesanan = 'PSN-170419-001' [] []
[2019-04-26 22:57:59] RabbitPrint.WARNING:  | | | lihat_pesanan.php -> sel_plg : SELECT pelanggan_nama FROM pelanggan WHERE pelanggan_id = 7 [] []
[2019-04-26 22:57:59] RabbitPrint.WARNING:  | | | lihat_pesanan.php -> sel_detailpsn : SELECT * FROM detail_pesanan WHERE detail_pesanan_no_pesanan = 'PSN-170419-001' [] []
[2019-04-26 22:58:04] RabbitPrint.WARNING:  | | | data_pelanggan.php -> sel_pelanggan : SELECT * FROM pelanggan [] []
[2019-04-26 22:58:04] RabbitPrint.WARNING:  | | | data_pelanggan.php -> jml. pelanggan : 1 [] []
[2019-04-26 22:58:04] RabbitPrint.WARNING:  | | | lihat_pesanan.php -> load [] []
[2019-04-26 22:58:04] RabbitPrint.WARNING:  | | | lihat_pesanan.php -> sel_psn : SELECT * FROM pesanan WHERE pesanan_no_pesanan = 'PSN-170419-001' [] []
[2019-04-26 22:58:04] RabbitPrint.WARNING:  | | | lihat_pesanan.php -> sel_plg : SELECT pelanggan_nama FROM pelanggan WHERE pelanggan_id = 7 [] []
[2019-04-26 22:58:04] RabbitPrint.WARNING:  | | | lihat_pesanan.php -> sel_detailpsn : SELECT * FROM detail_pesanan WHERE detail_pesanan_no_pesanan = 'PSN-170419-001' [] []
[2019-04-26 22:58:11] RabbitPrint.WARNING:  | | | proses_daftar_pesanan.php -> buat_suratjalan [] []
[2019-04-26 22:58:11] RabbitPrint.WARNING:  | | | functions.php -> getKodeSuratJalan() -> selectkey : SELECT MAX(surat_jalan.surat_jalan_key) AS psnkey FROM surat_jalan WHERE surat_jalan.surat_jalan_key LIKE '%SRJ-260419%' [] []
[2019-04-26 22:58:11] RabbitPrint.WARNING:  | | | functions.php -> getKodeSuratJalan() -> psn_key : SRJ-260419-001 [] []
[2019-04-26 22:58:11] RabbitPrint.WARNING:  | | | proses_daftar_pesanan.php -> list_barang : {"0":{"surat_jalan_detail_nama_barang":"Sumber","surat_jalan_detail_jenis_print":"Maju Dunia","surat_jalan_detail_warna":"3","surat_jalan_detail_subtotal_qty":"88","surat_jalan_detail_satuan_qty":"Kg","surat_jalan_detail_subtotal_pack":"6","surat_jalan_detail_satuan_pack":"Roll","surat_jalan_detail_keterangan":"101 - 15 x 4\n14 x 2"}} [] []
[2019-04-26 22:58:11] RabbitPrint.WARNING:  | | | proses_daftar_pesanan.php -> insert ke surat_jalan -> sql_pesanan : INSERT INTO surat_jalan (cre_tms, upd_tms, cre_usr, upd_usr, surat_jalan_key, surat_jalan_nomor, surat_jalan_tanggal, surat_jalan_pelanggan_id, surat_jalan_no_pesanan, surat_jalan_status) VALUES (NOW(), NOW(), 'superuser', 'superuser', 'SRJ-260419-001', 'ASD23', '2019-04-26', 7, 'PSN-170419-001', 'B') [] []
[2019-04-26 22:58:11] RabbitPrint.WARNING:  | | | proses_daftar_pesanan.php -> insert ke surat_jalan -> BERHASIL [] []
[2019-04-26 22:58:11] RabbitPrint.WARNING:  | | | proses_daftar_pesanan.php -> insert ke surat_jalan_detail -> sql_detail : INSERT INTO surat_jalan_detail (cre_tms, upd_tms, cre_usr, upd_usr, surat_jalan_detail_surat_jalan_key, surat_jalan_detail_nama_barang, surat_jalan_detail_jenis_print, surat_jalan_detail_warna, surat_jalan_detail_subtotal_qty, surat_jalan_detail_satuan_qty, surat_jalan_detail_subtotal_pack, surat_jalan_detail_satuan_pack, surat_jalan_detail_keterangan) VALUES ( NOW(), NOW(), 'superuser', 'superuser', 'SRJ-260419-001', 'Sumber', 'Maju Dunia', 3, 88, 'Kg', 6, 'Roll', '101 - 15 x 4 14 x 2' '') [] []
[2019-04-26 22:58:11] RabbitPrint.WARNING:  | | | proses_daftar_pesanan.php -> upd_psn : UPDATE detail_pesanan p SET p.upd_tms = NOW(), p.upd_usr = 'superuser', p.detail_pesanan_status = 'SRJ-260419-001' WHERE p.detail_pesanan_no_pesanan = 'PSN-170419-001' AND p.detail_pesanan_nama_barang = 'Sumber' AND p.detail_pesanan_jenis_print = 'Maju Dunia' [] []
[2019-04-26 22:58:11] RabbitPrint.WARNING:  | | | proses_daftar_pesanan.php -> insert ke surat_jalan_detail -> BERHASIL [] []
[2019-04-26 22:58:11] RabbitPrint.WARNING:  | | | proses_daftar_pesanan.php -> response : Array [] []
[2019-04-26 22:58:12] RabbitPrint.WARNING:  | | | cetak_surat_jalan.php -> sel_pesanan : SELECT sj.*, p.pelanggan_nama, p.pelanggan_telp, p.pelanggan_alamat, u.nama AS createby FROM surat_jalan sj JOIN pelanggan p ON p.pelanggan_id = sj.surat_jalan_pelanggan_id JOIN s_user u ON u.username = sj.cre_usr WHERE sj.surat_jalan_key = 'SRJ-260419-001' [] []
[2019-04-26 22:58:12] RabbitPrint.WARNING:  | | | cetak_surat_jalan.php -> sel_detailsj : SELECT * FROM surat_jalan_detail WHERE surat_jalan_detail_surat_jalan_key = 'SRJ-260419-001' [] []
[2019-04-26 22:58:18] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> membuka halaman [] []
[2019-04-26 22:58:18] RabbitPrint.WARNING:  | | | daftar_surat_)jalan.php -> sel_daftar_surat_jalan : SELECT * FROM surat_jalan ORDER BY surat_jalan_id DESC [] []
[2019-04-26 22:58:18] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_plg -> SELECT pelanggan_nama FROM pelanggan WHERE pelanggan_id = 7 [] []
[2019-04-26 22:58:18] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_user -> SELECT nama FROM s_user WHERE username = 'superuser' [] []
[2019-04-26 22:58:31] RabbitPrint.WARNING:  | | | daftar_pesanan.php -> membuka halaman [] []
[2019-04-26 22:58:31] RabbitPrint.WARNING:  | | | daftar_pesanan.php -> sel_pesanan : SELECT psn.*, plg.pelanggan_nama	FROM pesanan psn JOIN pelanggan plg ON plg.pelanggan_id = psn.pesanan_pelanggan_id ORDER BY psn.pesanan_id DESC [] []
[2019-04-26 22:58:31] RabbitPrint.WARNING:  | | | daftar_pesanan.php -> jml. pesanan : 0 [] []
[2019-04-26 22:58:34] RabbitPrint.WARNING:  | | | data_pelanggan.php -> sel_pelanggan : SELECT * FROM pelanggan [] []
[2019-04-26 22:58:34] RabbitPrint.WARNING:  | | | data_pelanggan.php -> jml. pelanggan : 1 [] []
[2019-04-26 22:58:34] RabbitPrint.WARNING:  | | | lihat_pesanan.php -> load [] []
[2019-04-26 22:58:34] RabbitPrint.WARNING:  | | | lihat_pesanan.php -> sel_psn : SELECT * FROM pesanan WHERE pesanan_no_pesanan = 'PSN-170419-001' [] []
[2019-04-26 22:58:34] RabbitPrint.WARNING:  | | | lihat_pesanan.php -> sel_plg : SELECT pelanggan_nama FROM pelanggan WHERE pelanggan_id = 7 [] []
[2019-04-26 22:58:34] RabbitPrint.WARNING:  | | | lihat_pesanan.php -> sel_detailpsn : SELECT * FROM detail_pesanan WHERE detail_pesanan_no_pesanan = 'PSN-170419-001' [] []
[2019-04-26 22:58:37] RabbitPrint.WARNING:  | | | proses_daftar_pesanan.php -> buat_suratjalan [] []
[2019-04-26 22:58:37] RabbitPrint.WARNING:  | | | functions.php -> getKodeSuratJalan() -> selectkey : SELECT MAX(surat_jalan.surat_jalan_key) AS psnkey FROM surat_jalan WHERE surat_jalan.surat_jalan_key LIKE '%SRJ-260419%' [] []
[2019-04-26 22:58:37] RabbitPrint.WARNING:  | | | functions.php -> getKodeSuratJalan() -> psn_key : SRJ-260419-002 [] []
[2019-04-26 22:58:37] RabbitPrint.WARNING:  | | | proses_daftar_pesanan.php -> list_barang : {"0":{"surat_jalan_detail_nama_barang":"Sumber 2","surat_jalan_detail_jenis_print":"Maju 2","surat_jalan_detail_warna":"4","surat_jalan_detail_subtotal_qty":"30","surat_jalan_detail_satuan_qty":"Kg","surat_jalan_detail_subtotal_pack":"2","surat_jalan_detail_satuan_pack":"Roll","surat_jalan_detail_keterangan":"201 - 15 x 2"}} [] []
[2019-04-26 22:58:37] RabbitPrint.WARNING:  | | | proses_daftar_pesanan.php -> insert ke surat_jalan -> sql_pesanan : INSERT INTO surat_jalan (cre_tms, upd_tms, cre_usr, upd_usr, surat_jalan_key, surat_jalan_nomor, surat_jalan_tanggal, surat_jalan_pelanggan_id, surat_jalan_no_pesanan, surat_jalan_status) VALUES (NOW(), NOW(), 'superuser', 'superuser', 'SRJ-260419-002', 'ASD23', '2019-04-26', 7, 'PSN-170419-001', 'B') [] []
[2019-04-26 22:58:37] RabbitPrint.WARNING:  | | | proses_daftar_pesanan.php -> insert ke surat_jalan -> BERHASIL [] []
[2019-04-26 22:58:37] RabbitPrint.WARNING:  | | | proses_daftar_pesanan.php -> insert ke surat_jalan_detail -> sql_detail : INSERT INTO surat_jalan_detail (cre_tms, upd_tms, cre_usr, upd_usr, surat_jalan_detail_surat_jalan_key, surat_jalan_detail_nama_barang, surat_jalan_detail_jenis_print, surat_jalan_detail_warna, surat_jalan_detail_subtotal_qty, surat_jalan_detail_satuan_qty, surat_jalan_detail_subtotal_pack, surat_jalan_detail_satuan_pack, surat_jalan_detail_keterangan) VALUES ( NOW(), NOW(), 'superuser', 'superuser', 'SRJ-260419-002', 'Sumber 2', 'Maju 2', 4, 30, 'Kg', 2, 'Roll', '201 - 15 x 2' '') [] []
[2019-04-26 22:58:38] RabbitPrint.WARNING:  | | | proses_daftar_pesanan.php -> upd_psn : UPDATE detail_pesanan p SET p.upd_tms = NOW(), p.upd_usr = 'superuser', p.detail_pesanan_status = 'SRJ-260419-002' WHERE p.detail_pesanan_no_pesanan = 'PSN-170419-001' AND p.detail_pesanan_nama_barang = 'Sumber 2' AND p.detail_pesanan_jenis_print = 'Maju 2' [] []
[2019-04-26 22:58:38] RabbitPrint.WARNING:  | | | proses_daftar_pesanan.php -> insert ke surat_jalan_detail -> BERHASIL [] []
[2019-04-26 22:58:38] RabbitPrint.WARNING:  | | | proses_daftar_pesanan.php -> response : Array [] []
[2019-04-26 22:58:39] RabbitPrint.WARNING:  | | | cetak_surat_jalan.php -> sel_pesanan : SELECT sj.*, p.pelanggan_nama, p.pelanggan_telp, p.pelanggan_alamat, u.nama AS createby FROM surat_jalan sj JOIN pelanggan p ON p.pelanggan_id = sj.surat_jalan_pelanggan_id JOIN s_user u ON u.username = sj.cre_usr WHERE sj.surat_jalan_key = 'SRJ-260419-002' [] []
[2019-04-26 22:58:39] RabbitPrint.WARNING:  | | | cetak_surat_jalan.php -> sel_detailsj : SELECT * FROM surat_jalan_detail WHERE surat_jalan_detail_surat_jalan_key = 'SRJ-260419-002' [] []
[2019-04-26 22:58:45] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> membuka halaman [] []
[2019-04-26 22:58:45] RabbitPrint.WARNING:  | | | daftar_surat_)jalan.php -> sel_daftar_surat_jalan : SELECT * FROM surat_jalan ORDER BY surat_jalan_id DESC [] []
[2019-04-26 22:58:45] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_plg -> SELECT pelanggan_nama FROM pelanggan WHERE pelanggan_id = 7 [] []
[2019-04-26 22:58:45] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_user -> SELECT nama FROM s_user WHERE username = 'superuser' [] []
[2019-04-26 22:58:45] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_plg -> SELECT pelanggan_nama FROM pelanggan WHERE pelanggan_id = 7 [] []
[2019-04-26 22:58:45] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_user -> SELECT nama FROM s_user WHERE username = 'superuser' [] []
[2019-04-26 22:58:54] RabbitPrint.WARNING:  | | | daftar_pesanan.php -> membuka halaman [] []
[2019-04-26 22:58:54] RabbitPrint.WARNING:  | | | daftar_pesanan.php -> sel_pesanan : SELECT psn.*, plg.pelanggan_nama	FROM pesanan psn JOIN pelanggan plg ON plg.pelanggan_id = psn.pesanan_pelanggan_id ORDER BY psn.pesanan_id DESC [] []
[2019-04-26 22:58:54] RabbitPrint.WARNING:  | | | daftar_pesanan.php -> jml. pesanan : 0 [] []
[2019-04-26 22:58:58] RabbitPrint.WARNING:  | | | data_pelanggan.php -> sel_pelanggan : SELECT * FROM pelanggan [] []
[2019-04-26 22:58:58] RabbitPrint.WARNING:  | | | data_pelanggan.php -> jml. pelanggan : 1 [] []
[2019-04-26 22:58:58] RabbitPrint.WARNING:  | | | lihat_pesanan.php -> load [] []
[2019-04-26 22:58:58] RabbitPrint.WARNING:  | | | lihat_pesanan.php -> sel_psn : SELECT * FROM pesanan WHERE pesanan_no_pesanan = 'PSN-170419-001' [] []
[2019-04-26 22:58:58] RabbitPrint.WARNING:  | | | lihat_pesanan.php -> sel_plg : SELECT pelanggan_nama FROM pelanggan WHERE pelanggan_id = 7 [] []
[2019-04-26 22:58:58] RabbitPrint.WARNING:  | | | lihat_pesanan.php -> sel_detailpsn : SELECT * FROM detail_pesanan WHERE detail_pesanan_no_pesanan = 'PSN-170419-001' [] []
[2019-04-26 23:02:08] RabbitPrint.WARNING:  | | | data_pelanggan.php -> sel_pelanggan : SELECT * FROM pelanggan [] []
[2019-04-26 23:02:08] RabbitPrint.WARNING:  | | | data_pelanggan.php -> jml. pelanggan : 1 [] []
[2019-04-26 23:02:08] RabbitPrint.WARNING:  | | | lihat_pesanan.php -> load [] []
[2019-04-26 23:02:08] RabbitPrint.WARNING:  | | | lihat_pesanan.php -> sel_psn : SELECT * FROM pesanan WHERE pesanan_no_pesanan = 'PSN-170419-001' [] []
[2019-04-26 23:02:08] RabbitPrint.WARNING:  | | | lihat_pesanan.php -> sel_plg : SELECT pelanggan_nama FROM pelanggan WHERE pelanggan_id = 7 [] []
[2019-04-26 23:02:08] RabbitPrint.WARNING:  | | | lihat_pesanan.php -> sel_detailpsn : SELECT * FROM detail_pesanan WHERE detail_pesanan_no_pesanan = 'PSN-170419-001' [] []
[2019-04-26 23:02:30] RabbitPrint.WARNING:  | | | proses_lihat_pesanan.php -> load.. [] []
[2019-04-26 23:02:30] RabbitPrint.WARNING:  | | | proses_lihat_pesanan.php -> upd_pesanan : UPDATE pesanan SET upd_tms = NOW(), pesanan_no_surat_jalan_masuk = 'ASD23', pesanan_total_qty = 0, pesanan_total_qty_packing = 0 WHERE pesanan_no_pesanan = 'PSN-170419-001' [] []
[2019-04-26 23:02:30] RabbitPrint.WARNING:  | | | proses_lihat_pesanan.php -> upd_pesanan : SUCCESS [] []
[2019-04-26 23:02:30] RabbitPrint.WARNING:  | | | proses_lihat_pesanan.php -> update detail_pesanan -> sql_detail : UPDATE detail_pesanan SET upd_tms = NOW(), detail_pesanan_nama_barang = 'Sumber', detail_pesanan_jenis_print = 'Maju Dunia', detail_pesanan_warna = 3, detail_pesanan_detail_kain = '101', detail_pesanan_ukuran = '', detail_pesanan_sisi_kanan = '', detail_pesanan_sisi_kiri = '', detail_pesanan_sisi_blkng = '', detail_pesanan_qty = 15, detail_pesanan_satuan = 'Kg', detail_pesanan_jenis_packing = 'Roll', detail_pesanan_qty_packing = 4, detail_pesanan_status = 'B' WHERE detail_pesanan_id = 11 [] []
[2019-04-26 23:02:30] RabbitPrint.WARNING:  | | | proses_lihat_pesanan.php -> update detail_pesanan -> sql_detail : UPDATE detail_pesanan SET upd_tms = NOW(), detail_pesanan_nama_barang = 'Sumber', detail_pesanan_jenis_print = 'Maju Dunia', detail_pesanan_warna = 3, detail_pesanan_detail_kain = '', detail_pesanan_ukuran = '', detail_pesanan_sisi_kanan = '', detail_pesanan_sisi_kiri = '', detail_pesanan_sisi_blkng = '', detail_pesanan_qty = 14, detail_pesanan_satuan = 'Kg', detail_pesanan_jenis_packing = 'Roll', detail_pesanan_qty_packing = 2, detail_pesanan_status = 'B' WHERE detail_pesanan_id = 12 [] []
[2019-04-26 23:02:31] RabbitPrint.WARNING:  | | | proses_lihat_pesanan.php -> update ke detail_pesanan -> BERHASIL [] []
[2019-04-26 23:02:31] RabbitPrint.WARNING:  | | | proses_lihat_pesanan.php -> del : DELETE FROM surat_jalan WHERE surat_jalan_no_pesanan = 'PSN-170419-001' AND surat_jalan_key = 'SRJ-260419-001' [] []
[2019-04-26 23:02:31] RabbitPrint.WARNING:  | | | proses_lihat_pesanan.php -> del : DELETE FROM surat_jalan_detail WHERE surat_jalan_detail_surat_jalan_key = 'SRJ-260419-001' [] []
[2019-04-26 23:02:33] RabbitPrint.WARNING:  | | | data_pelanggan.php -> sel_pelanggan : SELECT * FROM pelanggan [] []
[2019-04-26 23:02:33] RabbitPrint.WARNING:  | | | data_pelanggan.php -> jml. pelanggan : 1 [] []
[2019-04-26 23:02:33] RabbitPrint.WARNING:  | | | lihat_pesanan.php -> load [] []
[2019-04-26 23:02:33] RabbitPrint.WARNING:  | | | lihat_pesanan.php -> sel_psn : SELECT * FROM pesanan WHERE pesanan_no_pesanan = 'PSN-170419-001' [] []
[2019-04-26 23:02:33] RabbitPrint.WARNING:  | | | lihat_pesanan.php -> sel_plg : SELECT pelanggan_nama FROM pelanggan WHERE pelanggan_id = 7 [] []
[2019-04-26 23:02:33] RabbitPrint.WARNING:  | | | lihat_pesanan.php -> sel_detailpsn : SELECT * FROM detail_pesanan WHERE detail_pesanan_no_pesanan = 'PSN-170419-001' [] []
[2019-04-26 23:03:16] RabbitPrint.WARNING:  | | | proses_daftar_pesanan.php -> buat_suratjalan [] []
[2019-04-26 23:03:16] RabbitPrint.WARNING:  | | | functions.php -> getKodeSuratJalan() -> selectkey : SELECT MAX(surat_jalan.surat_jalan_key) AS psnkey FROM surat_jalan WHERE surat_jalan.surat_jalan_key LIKE '%SRJ-260419%' [] []
[2019-04-26 23:03:16] RabbitPrint.WARNING:  | | | functions.php -> getKodeSuratJalan() -> psn_key : SRJ-260419-003 [] []
[2019-04-26 23:03:16] RabbitPrint.WARNING:  | | | proses_daftar_pesanan.php -> list_barang : {"0":{"surat_jalan_detail_nama_barang":"Sumber","surat_jalan_detail_jenis_print":"Maju Dunia","surat_jalan_detail_warna":"3","surat_jalan_detail_subtotal_qty":"88","surat_jalan_detail_satuan_qty":"Kg","surat_jalan_detail_subtotal_pack":"6","surat_jalan_detail_satuan_pack":"Roll","surat_jalan_detail_keterangan":"101 - 15 x 4\n14 x 2"}} [] []
[2019-04-26 23:03:16] RabbitPrint.WARNING:  | | | proses_daftar_pesanan.php -> insert ke surat_jalan -> sql_pesanan : INSERT INTO surat_jalan (cre_tms, upd_tms, cre_usr, upd_usr, surat_jalan_key, surat_jalan_nomor, surat_jalan_tanggal, surat_jalan_pelanggan_id, surat_jalan_no_pesanan, surat_jalan_status) VALUES (NOW(), NOW(), 'superuser', 'superuser', 'SRJ-260419-003', 'ASD23', '2019-04-26', 7, 'PSN-170419-001', 'B') [] []
[2019-04-26 23:03:16] RabbitPrint.WARNING:  | | | proses_daftar_pesanan.php -> insert ke surat_jalan -> BERHASIL [] []
[2019-04-26 23:03:16] RabbitPrint.WARNING:  | | | proses_daftar_pesanan.php -> insert ke surat_jalan_detail -> sql_detail : INSERT INTO surat_jalan_detail (cre_tms, upd_tms, cre_usr, upd_usr, surat_jalan_detail_surat_jalan_key, surat_jalan_detail_nama_barang, surat_jalan_detail_jenis_print, surat_jalan_detail_warna, surat_jalan_detail_subtotal_qty, surat_jalan_detail_satuan_qty, surat_jalan_detail_subtotal_pack, surat_jalan_detail_satuan_pack, surat_jalan_detail_keterangan) VALUES ( NOW(), NOW(), 'superuser', 'superuser', 'SRJ-260419-003', 'Sumber', 'Maju Dunia', 3, 88, 'Kg', 6, 'Roll', '101 - 15 x 4 14 x 2' '') [] []
[2019-04-26 23:03:16] RabbitPrint.WARNING:  | | | proses_daftar_pesanan.php -> upd_psn : UPDATE detail_pesanan p SET p.upd_tms = NOW(), p.upd_usr = 'superuser', p.detail_pesanan_status = 'SRJ-260419-003' WHERE p.detail_pesanan_no_pesanan = 'PSN-170419-001' AND p.detail_pesanan_nama_barang = 'Sumber' AND p.detail_pesanan_jenis_print = 'Maju Dunia' [] []
[2019-04-26 23:03:16] RabbitPrint.WARNING:  | | | proses_daftar_pesanan.php -> insert ke surat_jalan_detail -> BERHASIL [] []
[2019-04-26 23:03:16] RabbitPrint.WARNING:  | | | proses_daftar_pesanan.php -> response : Array [] []
[2019-04-26 23:03:17] RabbitPrint.WARNING:  | | | cetak_surat_jalan.php -> sel_pesanan : SELECT sj.*, p.pelanggan_nama, p.pelanggan_telp, p.pelanggan_alamat, u.nama AS createby FROM surat_jalan sj JOIN pelanggan p ON p.pelanggan_id = sj.surat_jalan_pelanggan_id JOIN s_user u ON u.username = sj.cre_usr WHERE sj.surat_jalan_key = 'SRJ-260419-003' [] []
[2019-04-26 23:03:17] RabbitPrint.WARNING:  | | | cetak_surat_jalan.php -> sel_detailsj : SELECT * FROM surat_jalan_detail WHERE surat_jalan_detail_surat_jalan_key = 'SRJ-260419-003' [] []
[2019-04-26 23:03:23] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> membuka halaman [] []
[2019-04-26 23:03:23] RabbitPrint.WARNING:  | | | daftar_surat_)jalan.php -> sel_daftar_surat_jalan : SELECT * FROM surat_jalan ORDER BY surat_jalan_id DESC [] []
[2019-04-26 23:03:23] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_plg -> SELECT pelanggan_nama FROM pelanggan WHERE pelanggan_id = 7 [] []
[2019-04-26 23:03:23] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_user -> SELECT nama FROM s_user WHERE username = 'superuser' [] []
[2019-04-26 23:03:23] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_plg -> SELECT pelanggan_nama FROM pelanggan WHERE pelanggan_id = 7 [] []
[2019-04-26 23:03:23] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_user -> SELECT nama FROM s_user WHERE username = 'superuser' [] []
[2019-04-26 23:03:36] RabbitPrint.WARNING:  | | | daftar_pesanan.php -> membuka halaman [] []
[2019-04-26 23:03:36] RabbitPrint.WARNING:  | | | daftar_pesanan.php -> sel_pesanan : SELECT psn.*, plg.pelanggan_nama	FROM pesanan psn JOIN pelanggan plg ON plg.pelanggan_id = psn.pesanan_pelanggan_id ORDER BY psn.pesanan_id DESC [] []
[2019-04-26 23:03:36] RabbitPrint.WARNING:  | | | daftar_pesanan.php -> jml. pesanan : 0 [] []
[2019-04-26 23:03:39] RabbitPrint.WARNING:  | | | data_pelanggan.php -> sel_pelanggan : SELECT * FROM pelanggan [] []
[2019-04-26 23:03:39] RabbitPrint.WARNING:  | | | data_pelanggan.php -> jml. pelanggan : 1 [] []
[2019-04-26 23:03:39] RabbitPrint.WARNING:  | | | lihat_pesanan.php -> load [] []
[2019-04-26 23:03:39] RabbitPrint.WARNING:  | | | lihat_pesanan.php -> sel_psn : SELECT * FROM pesanan WHERE pesanan_no_pesanan = 'PSN-160419-001' [] []
[2019-04-26 23:03:39] RabbitPrint.WARNING:  | | | lihat_pesanan.php -> sel_plg : SELECT pelanggan_nama FROM pelanggan WHERE pelanggan_id = 5 [] []
[2019-04-26 23:03:39] RabbitPrint.WARNING:  | | | lihat_pesanan.php -> sel_detailpsn : SELECT * FROM detail_pesanan WHERE detail_pesanan_no_pesanan = 'PSN-160419-001' [] []
[2019-04-26 23:03:44] RabbitPrint.WARNING:  | | | proses_daftar_pesanan.php -> buat_suratjalan [] []
[2019-04-26 23:03:44] RabbitPrint.WARNING:  | | | functions.php -> getKodeSuratJalan() -> selectkey : SELECT MAX(surat_jalan.surat_jalan_key) AS psnkey FROM surat_jalan WHERE surat_jalan.surat_jalan_key LIKE '%SRJ-260419%' [] []
[2019-04-26 23:03:44] RabbitPrint.WARNING:  | | | functions.php -> getKodeSuratJalan() -> psn_key : SRJ-260419-004 [] []
[2019-04-26 23:03:44] RabbitPrint.WARNING:  | | | proses_daftar_pesanan.php -> list_barang : {"0":{"surat_jalan_detail_nama_barang":"yui","surat_jalan_detail_jenis_print":"yjghj","surat_jalan_detail_warna":"4","surat_jalan_detail_subtotal_qty":"163","surat_jalan_detail_satuan_qty":"PS","surat_jalan_detail_subtotal_pack":"401","surat_jalan_detail_satuan_pack":"PT","surat_jalan_detail_keterangan":"biru - XS : 22, 22, 0\nbiru - S : 22, 22, 0 \nbiru - M : 22, 22, 0 \nbiru - L : 22, 22, 0 \nmerah - XS : 25, 25, 25 \nmerah - S : 25, 25, 25 \nmerah - M : 25, 25, 25"}} [] []
[2019-04-26 23:03:44] RabbitPrint.WARNING:  | | | proses_daftar_pesanan.php -> insert ke surat_jalan -> sql_pesanan : INSERT INTO surat_jalan (cre_tms, upd_tms, cre_usr, upd_usr, surat_jalan_key, surat_jalan_nomor, surat_jalan_tanggal, surat_jalan_pelanggan_id, surat_jalan_no_pesanan, surat_jalan_status) VALUES (NOW(), NOW(), 'superuser', 'superuser', 'SRJ-260419-004', '45345', '2019-04-26', 5, 'PSN-160419-001', 'B') [] []
[2019-04-26 23:03:44] RabbitPrint.WARNING:  | | | proses_daftar_pesanan.php -> insert ke surat_jalan -> BERHASIL [] []
[2019-04-26 23:03:44] RabbitPrint.WARNING:  | | | proses_daftar_pesanan.php -> insert ke surat_jalan_detail -> sql_detail : INSERT INTO surat_jalan_detail (cre_tms, upd_tms, cre_usr, upd_usr, surat_jalan_detail_surat_jalan_key, surat_jalan_detail_nama_barang, surat_jalan_detail_jenis_print, surat_jalan_detail_warna, surat_jalan_detail_subtotal_qty, surat_jalan_detail_satuan_qty, surat_jalan_detail_subtotal_pack, surat_jalan_detail_satuan_pack, surat_jalan_detail_keterangan) VALUES ( NOW(), NOW(), 'superuser', 'superuser', 'SRJ-260419-004', 'yui', 'yjghj', 4, 163, 'PS', 401, 'PT', 'biru - XS : 22, 22, 0 biru - S : 22, 22, 0  biru - M : 22, 22, 0  biru - L : 22, 22, 0  merah - XS : 25, 25, 25  merah - S : 25, 25, 25  merah - M : 25, 25, 25' '') [] []
